GBJ002_00001	BTF1_09110
GBJ002_04186	BTF1_00335
GBJ002_04187	BTF1_00340
GBJ002_04188	BTF1_00345
GBJ002_04189	BTF1_00350
GBJ002_04190	BTF1_00355
GBJ002_04191	BTF1_00360
GBJ002_04192	BTF1_00365
GBJ002_04193	BTF1_00370
GBJ002_04194	BTF1_00375
GBJ002_04195	BTF1_00380
GBJ002_04196	BTF1_00385
GBJ002_04197	BTF1_00390
GBJ002_04198	BTF1_00395
GBJ002_04199	BTF1_00400
GBJ002_04200	BTF1_00405
GBJ002_04208	BTF1_23000
GBJ002_04209	BTF1_22995
GBJ002_04210	BTF1_22990
GBJ002_04211	BTF1_22980
GBJ002_04212	BTF1_22975
GBJ002_04213	BTF1_22970
GBJ002_04214	BTF1_22965
GBJ002_04215	BTF1_22960
GBJ002_04216	BTF1_22955
GBJ002_04217	BTF1_22950
GBJ002_04218	BTF1_22945
GBJ002_04219	BTF1_22940
GBJ002_04220	BTF1_22935
GBJ002_04221	BTF1_22930
GBJ002_04222	BTF1_22925
GBJ002_04223	BTF1_22920
GBJ002_04224	BTF1_22915
GBJ002_04225	BTF1_22910
GBJ002_04226	BTF1_22905
GBJ002_04227	BTF1_22900
GBJ002_04228	BTF1_22895
GBJ002_04229	BTF1_22890
GBJ002_04230	BTF1_22885
GBJ002_04231	BTF1_22880
GBJ002_04232	BTF1_22875
GBJ002_04233	BTF1_22870
GBJ002_04234	BTF1_22865
GBJ002_04235	BTF1_22860
GBJ002_04236	BTF1_22855
GBJ002_04237	BTF1_22850
GBJ002_04238	BTF1_22845
GBJ002_04239	BTF1_22840
GBJ002_04240	BTF1_22835
GBJ002_04241	BTF1_22830
GBJ002_04242	BTF1_22825
GBJ002_04243	BTF1_22820
GBJ002_04244	BTF1_22815
GBJ002_04245	BTF1_22810
GBJ002_04246	BTF1_22805
GBJ002_04247	BTF1_22800
GBJ002_04248	BTF1_22795
GBJ002_04249	BTF1_22790
GBJ002_04250	BTF1_22785
GBJ002_04251	BTF1_22780
GBJ002_04252	BTF1_22775
GBJ002_04253	BTF1_22770
GBJ002_04254	BTF1_22765
GBJ002_04255	BTF1_22760
GBJ002_04256	BTF1_22755
GBJ002_04257	BTF1_22750
GBJ002_04258	BTF1_22745
GBJ002_04259	BTF1_22740
GBJ002_04260	BTF1_22735
GBJ002_04261	BTF1_22725
GBJ002_04262	BTF1_22720
GBJ002_04263	BTF1_22715
GBJ002_04264	BTF1_22710
GBJ002_04265	BTF1_22705
GBJ002_04266	BTF1_22700
GBJ002_04267	BTF1_22695
GBJ002_04268	BTF1_22690
GBJ002_04269	BTF1_22685
GBJ002_04270	BTF1_22680
GBJ002_04271	BTF1_22675
GBJ002_04272	BTF1_22670
GBJ002_04273	BTF1_22665
GBJ002_04274	BTF1_22660
GBJ002_04275	BTF1_22655
GBJ002_04276	BTF1_22650
GBJ002_04277	BTF1_22645
GBJ002_04278	BTF1_22640
GBJ002_04279	BTF1_22635
GBJ002_04280	BTF1_22630
GBJ002_04281	BTF1_22625
GBJ002_04282	BTF1_22620
GBJ002_04283	BTF1_22615
GBJ002_04284	BTF1_22610
GBJ002_04285	BTF1_22605
GBJ002_04286	BTF1_22600
GBJ002_04287	BTF1_22595
GBJ002_04288	BTF1_22590
GBJ002_04289	BTF1_22585
GBJ002_04290	BTF1_22580
GBJ002_04291	BTF1_22575
GBJ002_04292	BTF1_22570
GBJ002_04293	BTF1_22565
GBJ002_04294	BTF1_22560
GBJ002_04295	BTF1_22555
GBJ002_04296	BTF1_22550
GBJ002_04297	BTF1_22545
GBJ002_04298	BTF1_22540
GBJ002_04299	BTF1_22535
GBJ002_04300	BTF1_22530
GBJ002_04301	BTF1_22525
GBJ002_04302	BTF1_22520
GBJ002_04303	BTF1_22515
GBJ002_04304	BTF1_22510
GBJ002_04305	BTF1_22505
GBJ002_04306	BTF1_22500
GBJ002_04307	BTF1_22495
GBJ002_04308	BTF1_22490
GBJ002_04309	BTF1_22485
GBJ002_04310	BTF1_22480
GBJ002_04311	BTF1_22475
GBJ002_04312	BTF1_22470
GBJ002_04313	BTF1_22465
GBJ002_04314	BTF1_22460
GBJ002_04315	BTF1_22455
GBJ002_04316	BTF1_22450
GBJ002_04317	BTF1_22445
GBJ002_04318	BTF1_22440
GBJ002_04319	BTF1_22435
GBJ002_04320	BTF1_22430
GBJ002_04321	BTF1_22425
GBJ002_04322	BTF1_22420
GBJ002_04323	BTF1_22415
GBJ002_04324	BTF1_22410
GBJ002_04325	BTF1_22405
GBJ002_04326	BTF1_22400
GBJ002_04327	BTF1_22395
GBJ002_04328	BTF1_22390
GBJ002_04329	BTF1_22385
GBJ002_04330	BTF1_22380
GBJ002_04331	BTF1_22375
GBJ002_04332	BTF1_22370
GBJ002_04333	BTF1_22365
GBJ002_04334	BTF1_22360
GBJ002_04335	BTF1_22355
GBJ002_04336	BTF1_22350
GBJ002_04337	BTF1_22345
GBJ002_04338	BTF1_22340
GBJ002_04339	BTF1_22335
GBJ002_04340	BTF1_22330
GBJ002_04341	BTF1_22325
GBJ002_04342	BTF1_22320
GBJ002_04343	BTF1_22315
GBJ002_04344	BTF1_22310
GBJ002_04345	BTF1_22305
GBJ002_04346	BTF1_22300
GBJ002_04347	BTF1_22295
GBJ002_04348	BTF1_22290
GBJ002_04349	BTF1_22285
GBJ002_04350	BTF1_22280
GBJ002_04351	BTF1_22275
GBJ002_04352	BTF1_22270
GBJ002_04353	BTF1_22265
GBJ002_04354	BTF1_22260
GBJ002_04355	BTF1_22255
GBJ002_04356	BTF1_22250
GBJ002_04357	None
GBJ002_04358	BTF1_23725
GBJ002_04359	BTF1_23720
GBJ002_04360	BTF1_23715
GBJ002_04361	BTF1_23710
GBJ002_04362	BTF1_23705
GBJ002_04363	BTF1_23700
GBJ002_04364	BTF1_23695
GBJ002_04365	BTF1_23690
GBJ002_04366	BTF1_23685
GBJ002_04367	BTF1_23680
GBJ002_04368	BTF1_23675
GBJ002_04369	BTF1_23670
GBJ002_04370	BTF1_23665
GBJ002_04371	BTF1_23660
GBJ002_04372	BTF1_23655
GBJ002_04373	BTF1_23650
GBJ002_04374	BTF1_23645
GBJ002_04375	BTF1_23640
GBJ002_04376	BTF1_23635
GBJ002_04377	BTF1_23630
GBJ002_04378	BTF1_23625
GBJ002_04379	BTF1_23620
GBJ002_04380	BTF1_23615
GBJ002_04381	BTF1_23610
GBJ002_04382	BTF1_23605
GBJ002_04383	BTF1_23600
GBJ002_04384	BTF1_23595
GBJ002_04385	BTF1_23590
GBJ002_04386	BTF1_23585
GBJ002_04387	BTF1_23580
GBJ002_04388	BTF1_23575
GBJ002_04389	BTF1_23570
GBJ002_04390	BTF1_23565
GBJ002_04391	BTF1_23560
GBJ002_04392	BTF1_23555
GBJ002_04393	BTF1_23545
GBJ002_04394	BTF1_23540
GBJ002_04395	BTF1_23535
GBJ002_04396	BTF1_23530
GBJ002_04397	BTF1_23525
GBJ002_04398	BTF1_23520
GBJ002_04399	BTF1_23515
GBJ002_04400	BTF1_23510
GBJ002_04401	BTF1_23505
GBJ002_04402	BTF1_23500
GBJ002_04403	BTF1_23495
GBJ002_04404	BTF1_23490
GBJ002_04405	BTF1_23485
GBJ002_04406	BTF1_23480
GBJ002_04407	BTF1_23475
GBJ002_04408	BTF1_23470
GBJ002_04409	BTF1_23465
GBJ002_04410	BTF1_23460
GBJ002_04411	BTF1_23455
GBJ002_04412	BTF1_23450
GBJ002_04413	BTF1_23445
GBJ002_04414	BTF1_23440
GBJ002_04415	BTF1_23435
GBJ002_04416	BTF1_23430
GBJ002_04417	BTF1_23425
GBJ002_04418	BTF1_23420
GBJ002_04419	BTF1_23415
GBJ002_04420	BTF1_23410
GBJ002_04421	BTF1_23405
GBJ002_04422	BTF1_23400
GBJ002_04423	BTF1_23395
GBJ002_04424	BTF1_23390
GBJ002_04425	BTF1_23385
GBJ002_04426	BTF1_23380
GBJ002_04427	BTF1_23375
GBJ002_04428	BTF1_23370
GBJ002_04429	BTF1_23365
GBJ002_04430	BTF1_23360
GBJ002_04431	BTF1_23355
GBJ002_04432	BTF1_23350
GBJ002_04433	BTF1_23345
GBJ002_04434	None
GBJ002_04435	BTF1_23340
GBJ002_04436	BTF1_23335
GBJ002_04437	BTF1_23330
GBJ002_04438	BTF1_23325
GBJ002_04439	BTF1_23320
GBJ002_04440	BTF1_23315
GBJ002_04441	BTF1_23310
GBJ002_04442	BTF1_23305
GBJ002_04443	BTF1_23300
GBJ002_04444	BTF1_23295
GBJ002_04445	BTF1_23290
GBJ002_04446	BTF1_23285
GBJ002_04447	BTF1_23280
GBJ002_04448	BTF1_23270
GBJ002_04449	BTF1_23265
GBJ002_04450	BTF1_23260
GBJ002_04451	None
GBJ002_04452	BTF1_23245
GBJ002_04453	BTF1_23240
GBJ002_04454	BTF1_23235
GBJ002_04455	BTF1_23225
GBJ002_04456	BTF1_23220
GBJ002_04457	BTF1_23215
GBJ002_04458	BTF1_23210
GBJ002_04459	BTF1_23205
GBJ002_04460	BTF1_23200
GBJ002_04461	BTF1_23195
GBJ002_04462	BTF1_23190
GBJ002_04463	BTF1_23185
GBJ002_04464	BTF1_23180
GBJ002_04465	BTF1_23175
GBJ002_04466	BTF1_23170
GBJ002_04467	BTF1_23165
GBJ002_04468	BTF1_23160
GBJ002_04469	BTF1_23155
GBJ002_04470	BTF1_23150
GBJ002_04471	BTF1_23145
GBJ002_04472	BTF1_23140
GBJ002_04473	BTF1_23135
GBJ002_04474	BTF1_23130
GBJ002_04475	BTF1_23125
GBJ002_04476	BTF1_23120
GBJ002_04477	BTF1_23115
GBJ002_04478	BTF1_23110
GBJ002_04479	BTF1_23105
GBJ002_04480	BTF1_23100
GBJ002_04481	BTF1_23095
GBJ002_04482	BTF1_23090
GBJ002_04483	BTF1_23085
GBJ002_04484	BTF1_23080
GBJ002_04485	BTF1_23075
GBJ002_04486	BTF1_23070
GBJ002_04487	BTF1_23065
GBJ002_04488	BTF1_23060
GBJ002_04489	BTF1_23055
GBJ002_04490	BTF1_23050
GBJ002_04491	BTF1_23045
GBJ002_04492	BTF1_23040
GBJ002_04493	BTF1_23035
GBJ002_04495	BTF1_23030
GBJ002_04496	BTF1_23025
GBJ002_04497	BTF1_23020
GBJ002_04498	BTF1_23015
GBJ002_04499	BTF1_23010
GBJ002_04500	BTF1_23005
GBJ002_04501	BTF1_02140
GBJ002_04502	BTF1_02145
GBJ002_04503	BTF1_02150
GBJ002_04504	BTF1_02155
GBJ002_04505	BTF1_02160
GBJ002_04506	BTF1_02165
GBJ002_04507	BTF1_02170
GBJ002_04508	BTF1_02175
GBJ002_04509	BTF1_02180
GBJ002_04510	BTF1_02190
GBJ002_04511	BTF1_02200
GBJ002_04512	BTF1_02205
GBJ002_04513	BTF1_27805
GBJ002_04514	BTF1_02220
GBJ002_04515	BTF1_02225
GBJ002_04516	BTF1_02230
GBJ002_04517	BTF1_02235
GBJ002_04518	BTF1_02240
GBJ002_04519	BTF1_02245
GBJ002_04520	BTF1_02250
GBJ002_04521	BTF1_02255
GBJ002_04522	BTF1_02260
GBJ002_04523	BTF1_02265
GBJ002_04524	BTF1_02270
GBJ002_04525	None
GBJ002_04526	BTF1_02280
GBJ002_04527	BTF1_02295
GBJ002_04528	BTF1_02305
GBJ002_04529	BTF1_02310
GBJ002_04530	BTF1_02315
GBJ002_04531	BTF1_02320
GBJ002_04532	BTF1_02325
GBJ002_04533	BTF1_02330
GBJ002_04534	BTF1_02335
GBJ002_04535	BTF1_02340
GBJ002_04536	BTF1_02345
GBJ002_04537	BTF1_02350
GBJ002_04538	BTF1_02355
GBJ002_04539	BTF1_02360
GBJ002_04540	BTF1_02365
GBJ002_04541	BTF1_02370
GBJ002_04542	BTF1_02375
GBJ002_04543	BTF1_02380
GBJ002_04544	BTF1_02385
GBJ002_04545	BTF1_02390
GBJ002_04546	BTF1_02395
GBJ002_04547	BTF1_02400
GBJ002_04548	BTF1_02405
GBJ002_04549	BTF1_02410
GBJ002_04550	BTF1_02415
GBJ002_04551	BTF1_02420
GBJ002_04552	BTF1_02425
GBJ002_04553	BTF1_02435
GBJ002_04554	BTF1_02440
GBJ002_04555	BTF1_02445
GBJ002_04556	BTF1_02455
GBJ002_04557	BTF1_02460
GBJ002_04558	BTF1_02465
GBJ002_04559	BTF1_02470
GBJ002_04560	BTF1_02475
GBJ002_04561	BTF1_02480
GBJ002_04562	BTF1_02485
GBJ002_04563	BTF1_02490
GBJ002_04564	BTF1_02495
GBJ002_04565	BTF1_02505
GBJ002_04566	BTF1_02510
GBJ002_04567	BTF1_02515
GBJ002_04568	BTF1_02520
GBJ002_04569	BTF1_02525
GBJ002_04570	BTF1_02530
GBJ002_04571	BTF1_02535
GBJ002_04572	BTF1_02540
GBJ002_04573	BTF1_02550
GBJ002_04574	BTF1_02560
GBJ002_04575	BTF1_02565
GBJ002_04576	BTF1_02570
GBJ002_04577	BTF1_02575
GBJ002_04578	BTF1_02580
GBJ002_04579	BTF1_02585
GBJ002_04580	BTF1_02590
GBJ002_04581	BTF1_02595
GBJ002_04582	BTF1_02600
GBJ002_04583	BTF1_02605
GBJ002_04584	BTF1_02610
GBJ002_04585	BTF1_02615
GBJ002_04586	BTF1_02620
GBJ002_04587	BTF1_02625
GBJ002_04588	BTF1_02630
GBJ002_04589	BTF1_02635
GBJ002_04590	BTF1_02640
GBJ002_04591	BTF1_02645
GBJ002_04592	BTF1_02650
GBJ002_04593	BTF1_02655
GBJ002_04594	BTF1_02660
GBJ002_04595	BTF1_02665
GBJ002_04596	BTF1_02670
GBJ002_04597	BTF1_02675
GBJ002_04598	BTF1_02680
GBJ002_04599	BTF1_02690
GBJ002_04600	BTF1_02700
GBJ002_04601	BTF1_02705
GBJ002_04602	BTF1_02710
GBJ002_04603	BTF1_02715
GBJ002_04604	BTF1_02720
GBJ002_04605	BTF1_02725
GBJ002_04606	BTF1_02730
GBJ002_04607	BTF1_02735
GBJ002_04608	BTF1_02740
GBJ002_04609	BTF1_02745
GBJ002_04610	BTF1_02750
GBJ002_04611	BTF1_02755
GBJ002_04612	BTF1_02760
GBJ002_04613	BTF1_02765
GBJ002_04614	BTF1_02770
GBJ002_04615	BTF1_02775
GBJ002_04616	BTF1_02780
GBJ002_04618	BTF1_04070
GBJ002_04619	BTF1_04075
GBJ002_04620	BTF1_04080
GBJ002_04621	BTF1_04085
GBJ002_04622	BTF1_04090
GBJ002_04623	BTF1_04095
GBJ002_04624	BTF1_04100
GBJ002_04625	BTF1_04105
GBJ002_04626	BTF1_04110
GBJ002_04627	BTF1_04115
GBJ002_04628	BTF1_04120
GBJ002_04629	BTF1_04125
GBJ002_04630	BTF1_04130
GBJ002_04631	BTF1_04135
GBJ002_04632	BTF1_04140
GBJ002_04633	BTF1_04145
GBJ002_04634	BTF1_04150
GBJ002_04635	BTF1_04155
GBJ002_04636	BTF1_04160
GBJ002_04637	BTF1_04165
GBJ002_04638	BTF1_04170
GBJ002_04639	BTF1_04175
GBJ002_04640	BTF1_04180
GBJ002_04641	BTF1_04185
GBJ002_04642	BTF1_04190
GBJ002_04643	BTF1_04195
GBJ002_04644	BTF1_04200
GBJ002_04645	BTF1_04205
GBJ002_04646	BTF1_04210
GBJ002_04647	BTF1_04215
GBJ002_04648	BTF1_04220
GBJ002_04649	BTF1_04225
GBJ002_04650	BTF1_04230
GBJ002_04651	BTF1_04235
GBJ002_04652	BTF1_04240
GBJ002_04653	BTF1_04245
GBJ002_04654	BTF1_04250
GBJ002_04655	BTF1_04255
GBJ002_04656	BTF1_04260
GBJ002_04657	BTF1_04265
GBJ002_04658	BTF1_04270
GBJ002_04659	BTF1_04275
GBJ002_04660	BTF1_04280
GBJ002_04661	BTF1_04285
GBJ002_04662	BTF1_04290
GBJ002_04663	BTF1_04295
GBJ002_04664	BTF1_04300
GBJ002_04665	BTF1_04305
GBJ002_04666	BTF1_04310
GBJ002_04667	BTF1_04315
GBJ002_04668	BTF1_04320
GBJ002_04669	BTF1_04325
GBJ002_04670	BTF1_04330
GBJ002_04671	BTF1_04335
GBJ002_04672	BTF1_04340
GBJ002_04673	BTF1_04345
GBJ002_04674	BTF1_04350
GBJ002_04675	BTF1_04355
GBJ002_04676	BTF1_04360
GBJ002_04677	BTF1_04365
GBJ002_04678	BTF1_04370
GBJ002_04679	BTF1_04375
GBJ002_04680	BTF1_04380
GBJ002_04681	BTF1_04385
GBJ002_04682	BTF1_04390
GBJ002_04683	BTF1_04395
GBJ002_04684	BTF1_04405
GBJ002_04685	BTF1_04410
GBJ002_04686	BTF1_04415
GBJ002_04687	BTF1_04420
GBJ002_04688	BTF1_04425
GBJ002_04689	BTF1_04430
GBJ002_04690	BTF1_04435
GBJ002_04691	None
GBJ002_04692	BTF1_04440
GBJ002_04693	BTF1_04445
GBJ002_04694	BTF1_04450
GBJ002_04695	BTF1_04455
GBJ002_04696	BTF1_04460
GBJ002_04697	BTF1_04465
GBJ002_04698	BTF1_04470
GBJ002_04699	BTF1_04475
GBJ002_04700	BTF1_04480
GBJ002_04701	BTF1_04485
GBJ002_04702	BTF1_04490
GBJ002_04703	BTF1_04495
GBJ002_04704	BTF1_04500
GBJ002_04705	BTF1_04505
GBJ002_04706	BTF1_04510
GBJ002_04707	BTF1_04515
GBJ002_04708	BTF1_04520
GBJ002_04709	BTF1_04525
GBJ002_04710	BTF1_04530
GBJ002_04711	BTF1_04535
GBJ002_04712	BTF1_04540
GBJ002_04713	BTF1_04545
GBJ002_04714	BTF1_04550
GBJ002_04715	BTF1_04555
GBJ002_04716	BTF1_04560
GBJ002_04717	BTF1_04565
GBJ002_04718	BTF1_04570
GBJ002_04719	BTF1_04575
GBJ002_04720	BTF1_04580
GBJ002_04721	BTF1_04585
GBJ002_04722	BTF1_04590
GBJ002_04723	BTF1_04595
GBJ002_04724	BTF1_04600
GBJ002_04725	BTF1_04605
GBJ002_04726	BTF1_04610
GBJ002_04727	BTF1_04615
GBJ002_04728	BTF1_04620
GBJ002_04729	BTF1_04625
GBJ002_04730	BTF1_04635
GBJ002_04731	BTF1_04640
GBJ002_04732	BTF1_04645
GBJ002_04733	BTF1_04650
GBJ002_04736	BTF1_26795
GBJ002_04737	BTF1_26800
GBJ002_04738	BTF1_26805
GBJ002_04739	BTF1_26810
GBJ002_04740	BTF1_26815
GBJ002_04741	BTF1_26825
GBJ002_04742	BTF1_26830
GBJ002_04743	BTF1_26835
GBJ002_04744	BTF1_26840
GBJ002_04745	BTF1_26845
GBJ002_04746	BTF1_26850
GBJ002_04747	BTF1_26855
GBJ002_04748	BTF1_26860
GBJ002_04749	BTF1_26865
GBJ002_04750	BTF1_26870
GBJ002_04751	BTF1_26875
GBJ002_04752	BTF1_26880
GBJ002_04753	BTF1_26885
GBJ002_04754	BTF1_26890
GBJ002_04755	BTF1_26895
GBJ002_04756	BTF1_26900
GBJ002_04757	BTF1_26905
GBJ002_04758	BTF1_26910
GBJ002_04759	BTF1_26915
GBJ002_04760	BTF1_26920
GBJ002_04761	BTF1_26925
GBJ002_04762	BTF1_26930
GBJ002_04763	BTF1_26935
GBJ002_04764	BTF1_26940
GBJ002_04765	BTF1_26945
GBJ002_04766	BTF1_26950
GBJ002_04767	BTF1_26955
GBJ002_04768	BTF1_26960
GBJ002_04769	BTF1_26965
GBJ002_04770	BTF1_26970
GBJ002_04771	BTF1_26975
GBJ002_04772	BTF1_26980
GBJ002_04773	BTF1_26985
GBJ002_04774	BTF1_26990
GBJ002_04775	BTF1_26995
GBJ002_04776	BTF1_27000
GBJ002_04777	BTF1_27005
GBJ002_04778	BTF1_27015
GBJ002_04779	BTF1_27020
GBJ002_04780	BTF1_27030
GBJ002_04781	BTF1_27035
GBJ002_04782	BTF1_27040
GBJ002_04783	BTF1_27045
GBJ002_04784	BTF1_27050
GBJ002_04785	BTF1_27055
GBJ002_04786	BTF1_27060
GBJ002_04787	BTF1_27065
GBJ002_04788	BTF1_27070
GBJ002_04789	BTF1_27075
GBJ002_04790	BTF1_27080
GBJ002_04791	BTF1_27090
GBJ002_04792	BTF1_27095
GBJ002_04793	BTF1_27100
GBJ002_04794	BTF1_27105
GBJ002_04795	BTF1_27110
GBJ002_04796	BTF1_27115
GBJ002_04797	BTF1_27120
GBJ002_04798	BTF1_27125
GBJ002_04799	BTF1_27130
GBJ002_04800	BTF1_27130
GBJ002_04801	BTF1_27135
GBJ002_04802	BTF1_27140
GBJ002_04803	BTF1_27145
GBJ002_04804	BTF1_27150
GBJ002_04805	BTF1_27155
GBJ002_04806	BTF1_27160
GBJ002_04807	BTF1_27165
GBJ002_04808	BTF1_27170
GBJ002_04809	BTF1_27175
GBJ002_04810	BTF1_27180
GBJ002_04811	BTF1_27185
GBJ002_04812	BTF1_27190
GBJ002_04813	BTF1_27195
GBJ002_04814	BTF1_27200
GBJ002_04815	BTF1_27205
GBJ002_04816	BTF1_27210
GBJ002_04817	BTF1_27215
GBJ002_04818	BTF1_27225
GBJ002_04823	BTF1_27800
GBJ002_04824	BTF1_27795
GBJ002_04825	BTF1_27790
GBJ002_04826	BTF1_27785
GBJ002_04827	BTF1_27780
GBJ002_04828	BTF1_27775
GBJ002_04829	BTF1_27770
GBJ002_04830	BTF1_27765
GBJ002_04831	BTF1_27760
GBJ002_04832	BTF1_27755
GBJ002_04833	BTF1_27750
GBJ002_04834	BTF1_27745
GBJ002_04835	BTF1_27740
GBJ002_04836	BTF1_27735
GBJ002_04837	BTF1_27730
GBJ002_04838	BTF1_27725
GBJ002_04839	BTF1_27720
GBJ002_04840	BTF1_27715
GBJ002_04841	BTF1_27710
GBJ002_04842	BTF1_27705
GBJ002_04843	BTF1_27700
GBJ002_04844	BTF1_27695
GBJ002_04845	BTF1_27690
GBJ002_04846	BTF1_27685
GBJ002_04847	BTF1_27680
GBJ002_04848	BTF1_27675
GBJ002_04849	BTF1_27670
GBJ002_04850	BTF1_27665
GBJ002_04851	BTF1_27660
GBJ002_04852	BTF1_27655
GBJ002_04853	BTF1_27650
GBJ002_04854	BTF1_27645
GBJ002_04855	BTF1_27640
GBJ002_04856	BTF1_27635
GBJ002_04857	BTF1_27630
GBJ002_04858	BTF1_27625
GBJ002_04859	BTF1_27620
GBJ002_04860	BTF1_27615
GBJ002_04861	BTF1_27610
GBJ002_04862	BTF1_27605
GBJ002_04863	BTF1_27600
GBJ002_04864	BTF1_27595
GBJ002_04865	BTF1_27590
GBJ002_04866	BTF1_27585
GBJ002_04867	BTF1_27580
GBJ002_04868	BTF1_27575
GBJ002_04869	BTF1_27570
GBJ002_04870	BTF1_27565
GBJ002_04871	BTF1_27560
GBJ002_04872	BTF1_27555
GBJ002_04873	BTF1_27550
GBJ002_04874	BTF1_27545
GBJ002_04875	BTF1_27540
GBJ002_04876	BTF1_27535
GBJ002_04877	BTF1_27530
GBJ002_04878	BTF1_27525
GBJ002_04879	BTF1_27520
GBJ002_04880	BTF1_27515
GBJ002_04881	BTF1_27510
GBJ002_04882	BTF1_27505
GBJ002_04883	BTF1_27500
GBJ002_04884	BTF1_26080
GBJ002_04885	BTF1_26075
GBJ002_04886	BTF1_26070
GBJ002_04887	BTF1_26065
GBJ002_04888	BTF1_26060
GBJ002_04889	BTF1_26055
GBJ002_04890	BTF1_26050
GBJ002_04891	BTF1_26045
GBJ002_04892	BTF1_26040
GBJ002_04893	BTF1_26035
GBJ002_04894	BTF1_26030
GBJ002_04895	BTF1_26025
GBJ002_04896	BTF1_26020
GBJ002_04897	BTF1_26015
GBJ002_04898	BTF1_26010
GBJ002_04899	BTF1_26005
GBJ002_04900	BTF1_26000
GBJ002_04901	BTF1_25995
GBJ002_04902	BTF1_25990
GBJ002_04903	BTF1_25985
GBJ002_04904	BTF1_25980
GBJ002_04905	BTF1_25975
GBJ002_04906	BTF1_25970
GBJ002_04907	BTF1_25965
GBJ002_04908	BTF1_25960
GBJ002_04909	BTF1_25955
GBJ002_04910	BTF1_25950
GBJ002_04911	BTF1_25945
GBJ002_04916	BTF1_25940
GBJ002_04917	BTF1_25935
GBJ002_04918	BTF1_25930
GBJ002_04919	BTF1_25925
GBJ002_04920	BTF1_25920
GBJ002_04921	BTF1_25915
GBJ002_04922	BTF1_25910
GBJ002_04923	BTF1_25905
GBJ002_04924	BTF1_25900
GBJ002_04925	BTF1_25895
GBJ002_04926	BTF1_25890
GBJ002_04927	BTF1_25885
GBJ002_04928	BTF1_25880
GBJ002_04929	BTF1_25875
GBJ002_04930	None
GBJ002_04931	None
GBJ002_04932	BTF1_25870
GBJ002_04933	BTF1_25865
GBJ002_04934	BTF1_25860
GBJ002_04935	BTF1_25855
GBJ002_04936	None
GBJ002_04937	BTF1_25850
GBJ002_04938	BTF1_25845
GBJ002_04939	BTF1_25840
GBJ002_04940	BTF1_25835
GBJ002_04941	BTF1_25825
GBJ002_04942	BTF1_25820
GBJ002_04943	BTF1_25815
GBJ002_04944	BTF1_25810
GBJ002_04945	BTF1_25795
GBJ002_04946	BTF1_25800
GBJ002_04947	BTF1_25795
GBJ002_04948	BTF1_26790
GBJ002_04949	BTF1_26785
GBJ002_04950	BTF1_26780
GBJ002_04951	BTF1_26775
GBJ002_04952	BTF1_26770
GBJ002_04953	BTF1_26765
GBJ002_04954	BTF1_26760
GBJ002_04955	BTF1_26755
GBJ002_04956	BTF1_26750
GBJ002_04957	BTF1_26745
GBJ002_04958	BTF1_26740
GBJ002_04959	BTF1_26735
GBJ002_04960	BTF1_26730
GBJ002_04961	BTF1_26725
GBJ002_04962	BTF1_26720
GBJ002_04963	BTF1_26715
GBJ002_04964	BTF1_26710
GBJ002_04965	BTF1_26705
GBJ002_04966	BTF1_26700
GBJ002_04967	BTF1_26695
GBJ002_04968	BTF1_26690
GBJ002_04969	BTF1_26685
GBJ002_04970	BTF1_26680
GBJ002_04971	BTF1_26675
GBJ002_04972	BTF1_26670
GBJ002_04973	BTF1_26665
GBJ002_04974	BTF1_26660
GBJ002_04975	BTF1_26655
GBJ002_04976	BTF1_26650
GBJ002_04977	BTF1_26645
GBJ002_04978	BTF1_26640
GBJ002_04979	BTF1_26635
GBJ002_04980	BTF1_26630
GBJ002_04981	BTF1_26625
GBJ002_04982	BTF1_26620
GBJ002_04983	BTF1_26615
GBJ002_04984	BTF1_26610
GBJ002_04985	BTF1_26605
GBJ002_04986	BTF1_26600
GBJ002_04987	BTF1_26595
GBJ002_04988	BTF1_26590
GBJ002_04989	BTF1_26585
GBJ002_04990	BTF1_26580
GBJ002_04991	BTF1_26570
GBJ002_04992	BTF1_26565
GBJ002_04993	BTF1_26560
GBJ002_04994	BTF1_26555
GBJ002_04995	BTF1_26550
GBJ002_04996	BTF1_26545
GBJ002_04997	BTF1_26540
GBJ002_04998	BTF1_26535
GBJ002_04999	BTF1_26530
GBJ002_05000	BTF1_26520
GBJ002_05001	BTF1_26515
GBJ002_05002	BTF1_26510
GBJ002_05003	BTF1_26505
GBJ002_05004	BTF1_26500
GBJ002_05005	BTF1_26490
GBJ002_05006	BTF1_26485
GBJ002_05007	BTF1_26480
GBJ002_05008	BTF1_26475
GBJ002_05009	BTF1_26470
GBJ002_05010	BTF1_26465
GBJ002_05011	BTF1_26460
GBJ002_05012	BTF1_26455
GBJ002_05013	BTF1_26450
GBJ002_05014	BTF1_26445
GBJ002_05015	BTF1_26440
GBJ002_05016	BTF1_26435
GBJ002_05017	BTF1_26430
GBJ002_05018	BTF1_26425
GBJ002_05019	BTF1_26420
GBJ002_05020	BTF1_26415
GBJ002_05021	BTF1_26165
GBJ002_05022	BTF1_26170
GBJ002_05023	BTF1_26175
GBJ002_05024	BTF1_26180
GBJ002_05025	BTF1_26185
GBJ002_05026	BTF1_26190
GBJ002_05027	BTF1_26195
GBJ002_05028	BTF1_26200
GBJ002_05029	BTF1_26205
